book_id,copy_count,access_type_sample
B_bd02b2a6b3f804,1,
B_bd02fb4dade128,2,
B_bd04c8aa34f63f,4,
B_bd08ea1a868073,1,
B_bd08efd9ecf55d,1,
B_bd0a08819379ad,4,
B_bd0d5f468888ba,1,
B_bd0f0c6144426a,6,
B_bd12d2291ba45f,1,
B_bd146f6d45b11b,1,
B_bd17f78a771ac8,1,
B_bd188d045e680f,1,
B_bd1c23b14112a9,2,
B_bd1d73ba81a7f4,4,
B_bd1d780703bc4d,4,
B_bd1df1760e1039,2,
B_bd2081816b4880,1,
B_bd20cecd00bb01,2,
B_bd233b3a894b75,1,
B_bd28158cf588e6,2,
B_bd2acb3f518adb,2,
B_bd2cbc26b6fc4f,2,
B_bd2e4d720541aa,1,
B_bd2ebabb72b97d,1,
B_bd362d1ca95f99,2,
B_bd37d2ff9b6b02,2,
B_bd37dcdc058ddf,2,
B_bd386783e98b50,1,
B_bd3b4375cd806b,1,
B_bd3bd51eadf13e,4,
B_bd3c5c421b632b,1,
B_bd3cf1a5a41a1d,1,
B_bd3ffdf3d20a03,1,
B_bd45fc33fafc70,1,
B_bd473f9e7e71ce,2,
B_bd486ec2304a25,2,
B_bd4881a28b8015,1,
B_bd4bbf149a5c54,28,
B_bd4e4ce6149e87,2,Dapat dipinjam
B_bd4ee21e9a60fe,2,
B_bd4fc0aa994690,1,
B_bd54629bea88fc,1,
B_bd565a083b94fd,1,
B_bd56ae59cc93af,1,
B_bd57c8984b6244,4,
B_bd5847e6103d65,2,
B_bd5c47eb328ccf,1,
B_bd5dd40684600f,1,
B_bd5e06e8974a26,2,
B_bd606d31e5d259,1,
B_bd6189b3113c51,1,
B_bd6428118bc48b,1,
B_bd6d98c72ac6de,1,
B_bd6e0dc976500a,1,
B_bd6e752283f9ba,1,
B_bd6fe773554b52,2,
B_bd725c1b21339d,4,
B_bd74fe882d51b5,4,
B_bd76b254606827,2,
B_bd787721b830f7,1,
B_bd79269320177c,1,
B_bd7a4554a04db5,2,
B_bd7a50c7058d2b,2,
B_bd7b8ce6a5697a,1,
B_bd7f2d3641b8df,2,
B_bd80998b32009d,4,
B_bd84b200239b1f,4,
B_bd884f4a5f278c,1,
B_bd8b67cb027c2a,1,
B_bd8b9fb4e9e040,1,
B_bd8bab3208c653,2,
B_bd9297e5b16b71,1,
B_bd92eca5a3be74,2,
B_bd94516f9f5915,2,
B_bd94537e5a63ff,1,
B_bd95d7258746c1,1,
B_bd9662d146870a,2,
B_bd9a983f6c72ab,1,
B_bd9c2b18e6d9b5,4,
B_bd9ccbf0c2fc17,1,
B_bd9e6e1f684e73,2,
B_bda5e8c211e767,4,
B_bda6937ac97dff,1,
B_bda6fe470ff7c8,2,
B_bda89581a49948,1,
B_bda91365e9711e,2,
B_bdab4ddf961bb8,1,
B_bdabe36c3d0414,1,
B_bdade7db7db665,1,
B_bdae9c5a24e58d,2,Dapat dipinjam
B_bdaf07465f3caa,1,
B_bdb1ae02a7a60d,1,
B_bdb2808f591715,1,
B_bdb33ec36cf59c,4,
B_bdb488bbf1065e,1,
B_bdb5a4a67dbf11,1,
B_bdba4b78ecd2a5,2,
B_bdba6b124c4e07,1,
B_bdbdf91d5cedc1,1,
B_bdbe6477396b60,2,
B_bdc32ec3891c69,1,
B_bdc47b9241eba5,4,
B_bdc5790be65db7,1,
B_bdc5f631b76bd1,1,
B_bdc6fb5430a83a,1,
B_bdc73363ce8b52,1,
B_bdc7cad20b159a,1,
B_bdc841ccbbdb84,1,
B_bdca4c312b7f63,6,
B_bdcd3612863498,1,
B_bdcd700688a6a4,1,
B_bdd1c112ba19e0,1,
B_bdd3c95cc887b1,2,
B_bdd7d0d3e8dbef,1,
B_bdd8344d99cdbe,2,
B_bdd92b3f0da283,2,
B_bddb23fcc70061,4,
B_bdddbcd19774d9,2,
B_bde2a5062208dd,1,
B_bde82ae4563c3c,1,
B_bde8826c14e920,1,
B_bde98ee0b9f9c9,1,
B_bdeb9e484a8a51,2,
B_bded21a175c6fc,1,
B_bded82b5a733db,1,
B_bdee03425bb455,1,
B_bdee9e7b4646a5,1,
B_bdeeb1520231aa,2,
B_bdf2bee33cdf27,1,
B_bdf3b2236407fd,1,
B_bdf3de3576dc40,1,
B_bdf660a28e8a85,1,
B_bdfa13350519f9,1,
B_bdfeb81d8bb362,2,
B_bdffd9dca8a7fd,2,
B_be007f9ab834b4,4,
B_be00d4e4dedd8a,1,
B_be00ecc5a28aa1,1,
B_be015705a725d3,2,
B_be0157202f1b01,1,
B_be0253fa8a5fa5,2,
B_be03fe1344f425,4,
B_be066875dfcca3,1,
B_be07bbd6f2f38c,2,
B_be0c7d3ead1f32,1,
B_be0d6f51682f38,2,
B_be0d850d030608,2,
B_be0f9b128964b7,2,
B_be10c7fe4abbdd,2,
B_be111fa2c58bd4,4,
B_be12770ab233e9,2,
B_be1306c7234c25,2,
B_be1423efb2ee22,1,
B_be16e340d22adc,2,
B_be1e1a35b442d6,1,
B_be20f3263afa33,1,
B_be259074b97f4f,1,
B_be2901f0d27ff5,2,
B_be2ca15a3b5791,1,
B_be2d354f0e9e03,1,
B_be2dad8b3274d2,2,
B_be2dd49397e264,4,
B_be2f9d66aa08d2,1,
B_be344e340f0720,1,
B_be34518001d271,1,
B_be348adfd7db3c,1,
B_be37b947ed8b45,1,
B_be39789f0a740a,2,
B_be3d576942883e,1,
B_be4224f8cc5954,2,
B_be43f2c4e25895,1,
B_be480ea47d02f6,1,
B_be50f554021d8a,1,
B_be56837e503273,22,
B_be572eedd9aad6,1,
B_be5fdbacebe171,1,
B_be634412891f9d,1,
B_be64c39cb49a0d,1,
B_be6558c69dad25,2,
B_be69cff7f9944d,2,
B_be6ccb3d2de236,1,
B_be70c591006333,2,
B_be70cd1ada5617,1,
B_be721d9e25bc73,2,
B_be7505f3521c3b,2,
B_be769a8bb18588,1,
B_be7700a1e112b0,2,
B_be799bd6b15f67,1,
B_be79be1b048c40,1,
B_be7d72649869d5,4,
B_be7e934d1e4130,1,
B_be7f562165afaf,1,
B_be7fd3900ea582,2,
B_be822625bfd577,1,
B_be85f1429ba354,1,
B_be874a609d3e1d,2,
B_be895ca5194f5c,1,
B_be8a37d744f3e8,1,
B_be8d4ee2343ad3,1,
B_be9086219a43aa,1,
B_be9d77ae5a3be1,1,
B_bea02d9261ffa6,1,
B_bea255758c3c93,2,
B_bea69598785bf5,2,
B_bea8e313274e7a,4,
B_beaaf2b66b4e8a,4,
B_beaaf9a4ed9301,1,
B_beab5403173104,1,
B_beacbb55b42ef3,2,
B_bead27b4c256cb,1,
B_beafec0e351bdf,2,
B_beb02350564ddd,1,
B_beb1c66ca43ae1,3,
B_beb1d6589d243f,1,
B_beb23de3623577,1,Dapat dipinjam
B_beb2b9ef2554f3,1,
B_beb4769c45579d,1,
B_beb576c0aa4cf4,1,
B_beb581582a606c,1,
B_beba70d735a74e,1,
B_bebb39e00ec97a,1,
B_bebef208402fd4,1,
B_bebf71da3b5bcc,5,
B_bec133f7641335,4,
B_bec1662c888ac9,1,
B_bec304e4470ee9,2,
B_bec40cb86a1422,1,
B_bec7d20fe30528,1,
B_becdc9f490ec3e,2,
B_bece7897c1ebf5,1,
B_becfb88b7b4dee,1,
B_bed4998c22580e,1,
B_bed676ade68640,1,
B_bed945332135de,1,
B_bedb0adb557360,1,
B_bedccf57dbac1b,1,
B_bee342df36629d,1,
B_bee6379f6fac33,2,
B_bee67eb50e055c,2,
B_bee8bba3ec81d8,5,
B_bee8f1c017df46,1,
B_beeb270f951b64,1,
B_beeb30a2b78b2b,2,
B_beeb50c75441e2,1,
B_beec7bd6de753f,2,
B_beedab68a1a380,6,
B_bef758a8f4ac0d,1,
B_bef7c60b402c87,1,
B_bef80b44b7e2e4,2,
B_bef8dfe7ae5fc9,1,
B_befad3c0f20c1b,1,
B_befedf55e4c6ea,1,
B_beffb50d6e3f31,2,
B_bf00747cdc0597,2,
B_bf0094348c078b,2,
B_bf0a674d01e398,2,Tidak Dipinjamkan
B_bf0adfd84b8ff5,2,
B_bf0afcc968339b,2,
B_bf0c601b754252,1,
B_bf0c64856de255,1,
B_bf0efde05c794b,4,
B_bf1004660c3f4e,2,
B_bf1565e5292756,2,
B_bf18762403684d,5,
B_bf1b46741bc175,2,
B_bf1bdfbcfbd257,1,
B_bf1d2e521f0c9c,1,
B_bf1dc102bce84e,1,
B_bf1dcf85217c57,1,
B_bf2076c0569a9f,2,
B_bf2085d1a992cc,1,
B_bf20de76ace614,2,Dapat dipinjam
B_bf23ed3eebe3f3,1,
B_bf2826dfee54d0,2,
B_bf2a025f1e077f,1,
B_bf2d63c5286e72,1,
B_bf327a0da4d074,1,
B_bf32acf3a0885d,6,
B_bf36a8540b7770,4,
B_bf3726e6ecd26d,1,
B_bf3a202fb59d46,1,
B_bf3a79304f9541,1,
B_bf3a9642283150,1,
B_bf3c2b967f5e95,1,
B_bf3ff367b5494c,1,
B_bf42ed489d6697,1,
B_bf43f3317360c4,2,
B_bf47561081bf08,1,
B_bf4a7b16f2507e,4,
B_bf4ad83525a5bc,2,
B_bf4d15bdc6b5b9,1,
B_bf4d4dcbc1c268,2,
B_bf4e300a402d97,1,
B_bf4ee1045f3324,3,Dapat dipinjam
B_bf513ab7c59e6b,1,
B_bf5321829e9f46,1,
B_bf555bb52113eb,2,
B_bf5626afa99f50,1,
B_bf629a589a5bc9,4,
B_bf634351d50bdb,1,
B_bf6484b65d8ed5,2,
B_bf66a87c210361,1,
B_bf6afa74eb6f38,1,
B_bf6bdbc632e612,1,
B_bf6db9c3595d8d,2,
B_bf6dc674db7fd6,1,
B_bf6f6e804b6f0c,1,
B_bf73c65f9353e9,2,Dapat dipinjam
B_bf766858b87203,1,
B_bf7a4755b5e171,4,
B_bf7cf7ecce6e32,1,
B_bf80fad51e5035,1,
B_bf8483cb4802fe,1,
B_bf856bd5b8708d,1,
B_bf890a99b8f2d6,1,
B_bf8b300e9aecad,1,
B_bf8b4b3c46842f,4,
B_bf904adfa76677,2,
B_bf94d1f9a04cba,2,
B_bf96365f3a31f5,1,
B_bf973e623d2fe2,1,
B_bf9a294f7d89dc,1,
B_bf9b52f590ea41,1,
B_bfa0e515647575,1,
B_bfa1583394b138,2,
B_bfa3c75e56b163,1,
B_bfa490cc828c7e,4,
B_bfa714407de1c7,1,
B_bfa726daa66533,1,
B_bfa8b4d4776d9d,4,
B_bfaad79d48a5aa,1,
B_bfabd95f578f4a,1,
B_bfac5ad2d0fb4d,2,
B_bfacfb7c479fec,3,
B_bfad8d28d9f052,6,
B_bfaed1e51a101a,1,
B_bfb0c2a7a580ab,1,
B_bfb6ab39fac638,1,
B_bfb726c9d83f8a,1,
B_bfb962eeb0e869,2,
B_bfbcf5905058b4,2,
B_bfbda3b05bf59e,1,
B_bfbff0915fec62,2,
B_bfc05486c9c893,1,
B_bfc1680d51e96e,1,
B_bfc30e3ff1fda7,1,
B_bfc5064e3a489c,2,
B_bfc8bb82f673ef,2,
B_bfcca1d8e6e3ce,2,
B_bfcd7927cebd2f,1,
B_bfd0d6f6ddc899,4,
B_bfd3cc3345bd14,4,
B_bfd793fa00df54,1,
B_bfdab69a43a9d4,1,
B_bfdcf1184c62d3,2,
B_bfddb129409780,2,
B_bfddd232a47f28,1,
B_bfdfb782983915,1,
B_bfe252bf4c55ea,2,
B_bfe8f7ea68d629,1,
B_bfea51f173ad74,2,
B_bfeaf4264c2766,2,
B_bfecfa44f54939,1,
B_bfef156b1d6448,1,
B_bff1cc5e614e3f,1,
B_bff2c9385e8948,1,
B_bff4fc5b85166a,2,
B_bffa3ccd61edbe,4,
B_bffc907720e88a,2,
B_bffcdc9a1d9883,2,
B_bffce0ed0b9f87,1,
B_bffd68e258daf3,1,
B_bffe303e5ebe25,2,Dapat dipinjam
B_bffea3327f953c,1,
B_c000cfa5042fdc,1,
B_c0040c96645f82,1,
B_c0079fae370e74,1,
B_c00834052f355b,1,
B_c00d205ce28039,1,
B_c00d90a90c9885,2,
B_c0100a178ee045,1,
B_c012dbfea1503a,4,
B_c014262084008d,2,
B_c015b0e1bc749e,2,
B_c0173bfae70dea,2,
B_c01845a6f6cad2,1,
B_c01cf40d85ce20,1,
B_c01d1b9a23eaf9,2,
B_c020cbc293dc06,1,
B_c0222b667a359b,1,
B_c02432771df984,1,
B_c0258bbeadfea9,2,Dapat dipinjam
B_c028c06f36eca4,2,
B_c029b24ad5683c,2,
B_c02a4ea8b67967,2,
B_c02c60ba0ee715,2,
B_c02cc01341d232,1,
B_c031f9dba97238,1,
B_c03224c0d2d8f6,1,
B_c032b89aed13c1,4,
B_c032f27ef8c101,1,
B_c0336e9f2952d6,1,
B_c038ca2d998d7a,1,
B_c03c39e0642117,1,
B_c03fd83f1ecf5c,2,
B_c0412dc1298ac5,2,
B_c044b743e73e11,2,
B_c046000807741e,2,
B_c048fb5f5012be,2,
B_c04948192cca2b,1,
B_c0498ba332f68c,2,
B_c049c815d7c07b,1,
B_c04b053c488550,2,
B_c05378602db176,8,
B_c054455814e443,2,
B_c05588e9433414,2,
B_c056ba9db79647,4,
B_c057e6fd3017d0,2,
B_c058ef9c8f7003,2,
B_c05a7e5036d6ef,4,
B_c05bcc6f649b79,2,
B_c05cbaa8d25ac4,1,
B_c05eba7128a615,1,
B_c0640cd3280540,2,
B_c06aa448dc07dd,2,
B_c06aaaea7a1ffa,1,
B_c06b4e12d33b02,1,
B_c06bc41a3eaf42,2,
B_c070299c7e72b0,2,
B_c0742ff51e3cc3,1,
B_c0764ef3c6a057,1,
B_c0797c335a1526,2,
B_c07a7ecded1d06,1,
B_c07aaf8798a943,2,
B_c07bffe351ac21,2,
B_c07e5916d1e594,1,
B_c07f0781018a20,1,
B_c0807bb08fb31d,1,
B_c080d66d326ecb,1,
B_c081f43788fd31,1,
B_c0827cfe0b64f4,2,
B_c0829c667f3b64,1,
B_c08338d8f9ea49,1,
B_c084253dc0feae,2,
B_c0850c770348dc,1,
B_c086f6d28a3f17,4,
B_c089a56b20016a,1,
B_c08ac882eb8fa4,2,
B_c08c51107dbbf2,150,
B_c08ebd0fa61932,1,
B_c08f86f65bb785,1,
B_c091b7bd9407e1,1,
B_c09939e895ef9f,4,
B_c0994bb84898c3,1,
B_c09a6b3881e247,1,
B_c09f2d75038255,1,
B_c0a04c621d1e65,1,
B_c0a23174c707b0,2,
B_c0a9db614ed272,2,
B_c0aa0b85134778,8,
B_c0aa616dc78502,1,
B_c0af629c1c2754,4,
B_c0b189a3cfd664,1,
B_c0b561b5de6570,1,
B_c0ba7b4253832b,1,
B_c0bb9445a6717c,2,
B_c0bcf0084ee825,1,
B_c0bd80eb35cd92,2,
B_c0be478c4df943,1,
B_c0bfa130364a77,1,
B_c0c21c1c950af3,4,
B_c0c331e5f20b54,4,
B_c0c3a948f5c5df,1,
B_c0c3dbad24178e,4,
B_c0c7c710f93c60,1,
B_c0c804f3dad31b,4,
B_c0cf20e59f2dc3,1,
B_c0cfad733163ba,2,
B_c0d2c56d74b453,2,
B_c0d2cb1871847e,1,
B_c0d85ffcf385b7,2,
B_c0d8e27a76aa0b,4,
B_c0dc2bfc608755,1,
B_c0dd5243f2a170,1,
B_c0dd999a229af3,2,
B_c0dfb159e249f0,1,
B_c0e3755974d55d,2,
B_c0e435eced7662,1,
B_c0e70d89446e0f,1,
B_c0e8ed3d898d50,1,
B_c0e95da8927282,1,
B_c0ea2f8cae758b,1,
B_c0eabc5d87c62c,2,
B_c0ebd9d4ef3dfd,1,Dapat dipinjam
B_c0ec13ebc52656,1,
B_c0f4894fc3095c,1,
B_c0f52f7ec3c11a,2,
B_c0f7f6f5cecb8b,2,
B_c0f7fafdf75a97,1,
B_c0f99f68b8241e,1,
B_c0ffb1b0696e33,2,
B_c0ffb8e930bf27,2,
B_c1007368376235,2,
B_c102254a91dfae,4,
B_c106c6ac23808b,8,
B_c10cf754b86dae,1,
B_c10f5833e5a58f,2,
B_c112e31cbbba91,1,
B_c1135743b93c19,2,
B_c1164086c32faa,4,
B_c1185ab7a90fc7,1,
B_c11da6cf8088fe,1,
B_c121bc5964d5a6,1,
B_c12794f6b1e949,1,
B_c12816cc43693a,1,
B_c129ba264c6052,1,
B_c12a5993046fba,1,
B_c12d9338c1defb,150,
B_c12f9e5f05cbc2,1,
B_c1301cfc0c3f52,4,
B_c1302a0cf5cc9a,200,
B_c130567b6637c3,4,
B_c1320bf794c844,1,
B_c132508f4c0e82,2,
B_c13380dea5f45b,1,
B_c13384ad6c8b74,2,
B_c135ce01c05a21,2,
B_c13631901d6875,2,
B_c13b9da293b9b0,4,
B_c13c38458cedbb,2,
B_c13c42a3e07033,2,Baca di tempat
B_c13ca7196222fe,1,
B_c13cd53c585c63,2,
B_c13e12992aacbe,2,
B_c143bc3552c84f,1,
B_c14569f6699ab2,1,
B_c145b6490f13cf,1,
B_c14850fb34c7e7,2,Dapat dipinjam
B_c14ae82d9e5d49,1,
B_c150a5ddddc924,2,
B_c15224925d875e,2,
B_c1531cf01f1da3,2,
B_c153a3111ba86a,1,
B_c155301f1ea31b,2,
B_c159fd1b433615,1,
B_c15e22fbf33191,1,
B_c16012ba082e22,1,
B_c164f331274dfb,2,
B_c1653356a36159,2,
B_c165e20cb28191,1,
B_c166137a3b0324,1,
B_c16a077cb3e583,1,
B_c16b081ef829d8,1,
B_c16fa538e2a864,1,
B_c1726f4a4a1688,1,
B_c178b7962addad,4,
B_c179c540a65b99,2,
B_c17aba0296f14c,4,
B_c17dd6bf4bbfa7,1,
B_c180654da3e6e5,1,
B_c181ac6109c7e5,1,
B_c1821b35bc572e,2,
B_c1851b9f7bd2dd,1,
B_c187b172303f25,1,
B_c1880f2d1e76cf,2,
B_c18e16797d87b6,2,
B_c1922930b3660b,1,
B_c1923221fb919b,1,
B_c192878b00a248,2,
B_c192f3b305e2ff,1,
B_c1999e1acdfcc9,4,
B_c19a356b966bec,4,
B_c19ab57c0982aa,1,
B_c19cb5edb04478,2,
B_c19deeb4708441,1,
B_c1a043077e5c18,2,
B_c1a128f9a9dbcd,2,
B_c1a392ce5017d0,1,
B_c1a3d364e2033f,2,
B_c1a6f27207513a,1,
B_c1a83bd5effb76,1,
B_c1aa07a461bb22,3,
B_c1af11b75cde14,2,
B_c1b1312955da4d,2,
B_c1b32a45553c32,2,
B_c1b4b3d1ed3166,1,
B_c1b50eb36832c2,3,
B_c1b553856637ac,2,
B_c1b5a5cd8ce9a5,4,
B_c1b5e1a564e78e,2,
B_c1b6dde1de9bbd,1,
B_c1b794247ecb27,4,
B_c1bfea5ed5ac49,1,
B_c1c25f1a3c9d32,1,Dapat dipinjam
B_c1c53078337cbf,1,
B_c1c5b03369a611,2,
B_c1c5c80607a90c,1,
B_c1c7ba10f75ea1,2,
B_c1c82a1d3de85b,1,
B_c1cee4a28a048d,2,Dapat dipinjam
B_c1cff1214d564f,1,
B_c1d0b3de0449cc,1,
B_c1d0c637d469e6,1,
B_c1d2b61d2725ad,1,
B_c1d2e9dbc0b7e6,2,
B_c1dbac4d2341e9,1,
B_c1dde4b41ffb21,2,
B_c1e013caba57bd,1,
B_c1e21ba577338f,1,
B_c1e26c011174ab,2,
B_c1e4dcbd78fbf6,2,Dapat dipinjam
B_c1e6ac08af3147,2,
B_c1e750de288f2b,1,
B_c1e944588d8710,4,
B_c1e94e466a4886,1,
B_c1ea20f185f3c7,4,
B_c1eb7dc0378a28,1,
B_c1ebc6d8a06d89,4,
B_c1f1cde3f9f32a,1,
B_c1f4ab207dcec9,2,
B_c1f64188001b80,1,
B_c1f71c7a0b9c4a,1,
B_c1fd017afbe512,1,
B_c1fe482c4e535f,4,
B_c2038ce1c4f2d3,1,
B_c203fed24998bc,1,
B_c2071ddb4c55f4,1,
B_c2097a8e664b72,2,Dapat dipinjam
B_c20addd3c80fdf,1,
B_c20ba7daadc53d,1,
B_c20c939a08de9c,2,
B_c20cc7b25af003,2,Dapat dipinjam
B_c20e428731bbcf,1,
B_c20e53c46568da,2,
B_c2119252d2f661,2,
B_c211cd04f14ad8,1,
B_c21354d9aa2292,1,
B_c214c52470de22,1,
B_c2175f3a9915d4,1,
B_c218403328b778,2,
B_c21d589d6b547f,2,
B_c21f69bc14cd3d,1,
B_c2205674c7d1b0,1,
B_c22115116af68d,2,
B_c221f584b5c318,1,
B_c22349bfe97f9b,1,
B_c2240d17fa524c,1,
B_c2253e67dcead0,2,
B_c22667d2bd2f4c,1,
B_c228cd07986659,2,
B_c229e143744be8,2,
B_c22c4bdca698f3,4,
B_c22fcbf2719182,1,
B_c2317ef07cc058,2,
B_c235a774360bdf,1,
B_c2365dff397c40,1,
B_c23a339e209864,1,
B_c2413200f184ba,2,
B_c24149198a2c48,2,Dapat dipinjam
B_c242e3531d489f,1,
B_c244c9d2917f56,1,
B_c24781e8cd6b50,8,
B_c24a00a930b005,1,
B_c24d27c1855a05,1,
B_c252c509c55615,1,
B_c254191abcee56,1,
B_c255dad76f1130,1,
B_c2564b67e1b022,1,
B_c258ba2c394cfe,4,
B_c25b1618e6748c,2,
B_c262fcf74e6893,2,
B_c2648854f9d96b,2,
B_c26a489744da87,1,
B_c274ae8c9d780e,1,
B_c274e1f51f7254,2,
B_c277df38fa3cb8,4,
B_c279e12b5d3009,2,
B_c27b46536209d6,2,
B_c27ccad76f2dd7,1,
B_c2879696a5aab4,2,
B_c28871f597ba49,1,
B_c28b26c22eba6e,3,
B_c28bc582c76dfc,2,
B_c28dcd95219f36,2,
B_c290020ca571d8,1,
B_c2941565015a74,2,
B_c295bf7fc98869,1,
B_c2975a306b766d,1,
B_c2983bd0eb77c2,2,
B_c2a26a6c4a5328,1,
B_c2a46bb25cc23c,1,
B_c2a65e4a2025ba,2,
B_c2a6d1efda05dd,1,
B_c2adc54ddf5d1d,1,
B_c2aef3dc01fda4,1,
B_c2af47449df601,22,
B_c2afdb82743341,1,
B_c2b0f979ce643a,4,
B_c2b657f39e34d6,2,
B_c2b9ed994c6259,2,
B_c2bbca4d859639,1,
B_c2bef5da827466,1,
B_c2c05a659c84b4,2,
B_c2c368aba67db9,2,
B_c2c62bc9fa2943,1,
B_c2c8bf203c67d6,2,
B_c2cce5f1d77a43,4,
B_c2d50e7743ee61,3,
B_c2d7c29d27733a,1,
B_c2da3951c142b2,2,
B_c2da89288b151f,1,
B_c2dc9ff45fe12f,1,
B_c2dd7df5d94b11,1,
B_c2dfa10f668fb7,2,
B_c2e7a4c6170255,2,
B_c2e80b824585e7,1,
B_c2e9b2c8cc3a86,2,
B_c2f0843fc15fd1,1,
B_c2f0b5e0f71d38,1,
B_c2f3d1d8b54846,2,
B_c2fd61712cd8ba,1,
B_c30175b3f5bcc4,1,
B_c30562bfe4ffb7,1,
B_c307424175d230,2,
B_c30745ec45f08f,1,
B_c307b4564e9072,1,
B_c307d35f6ed1f6,2,
B_c3092e2020bdc5,2,
B_c3100d063afe87,1,
B_c31403adeeff44,1,
B_c315c6bdc31e1b,2,
B_c3167929bb432c,1,
B_c31a565cca1bf8,3,
B_c31bc6bfa38dc6,2,
B_c31e19a45c9614,1,
B_c320c6fda792ec,1,
B_c32137c5633728,1,
B_c321877f6268e6,2,
B_c32305c5167ff0,2,
B_c324c0fc194527,1,
B_c328a40f97964a,1,
B_c32eb5fe1f47aa,1,
B_c3320279465507,1,
B_c332080ecf551b,1,
B_c337ba0dbe718b,2,
B_c33e3b6a61acdd,2,
B_c34194a5a66429,1,
B_c34305d2ee6fd7,1,
B_c3475e01028a9f,1,
B_c34788ea7ccaf1,4,
B_c34df4050639f9,1,
B_c34e4d2f356e9f,1,
B_c34e5262107c20,1,
B_c35290de74402c,1,
B_c35fa3bec2fc1a,2,
B_c360f8ca9f0495,1,
B_c36177486eae0a,1,
B_c361f91bc229db,1,
B_c36362075f0f3a,2,
B_c363ce0a198584,2,
B_c363dd744c7554,4,
B_c363f0bd2a0631,2,
B_c364c1216642cd,1,
B_c3689fc51cf8ba,4,
B_c36a05556d01d7,1,
B_c36a69b68ef5e7,2,
B_c36b079f8180c5,1,
B_c371475ed914dc,2,
B_c372d8d8c87178,2,
B_c375692f92e273,2,
B_c37cec8b9d61af,1,
B_c383b7a1bc58bb,1,
B_c3841e28ec1763,2,
B_c3862a91ef0ab8,2,
B_c386cb523cbc48,1,
B_c38a85944f5a99,1,
B_c39080f68afe78,4,
B_c39084e064deb5,2,
B_c3918faa1e5ad4,1,
B_c39276f89badd5,1,
B_c3940a370a37e8,1,
B_c398eaff65eec0,1,
B_c39b679658ac51,1,
B_c39c13d489fb33,2,
B_c39cb217a778d8,2,
B_c39d493a62f0e7,1,
B_c39de381d6612d,1,
B_c39df5335dc7fc,2,
B_c39f6623439594,1,
B_c3a16d58246bc7,1,
B_c3a387a76d7fd8,1,
B_c3a4bb09b32e92,1,
B_c3a6306cf0338e,1,
B_c3a67141ecd4bf,2,
B_c3a6861839ee4c,1,
B_c3a77498ed381b,1,
B_c3a8f9e0890371,2,
B_c3a9cd9e97c0f6,8,
B_c3aaf7921ea718,2,
B_c3ad9787e22f17,1,
B_c3ae1e59a1629d,4,
B_c3aeb05023c828,1,
B_c3b2b6995b986c,2,
B_c3b3c025f1c71a,1,
B_c3b4a569a16c42,1,
B_c3b66ca70fd070,1,
B_c3b6c48975f981,1,
B_c3b936bc5a2b12,1,
B_c3ba75d34aba6c,1,
B_c3ba82f90b68b5,1,
B_c3bca9604fa04f,1,
B_c3bff934c02640,1,
B_c3c0c8e9668bf0,4,
B_c3c1bc273dfc0d,1,
B_c3c1f11b2a7e6f,1,
B_c3ca2e8cc10e3a,1,
B_c3cbd30db3f4bb,2,
B_c3cdecf52423d1,1,
B_c3d18564814683,1,
B_c3d2af3edd190a,1,
B_c3d35d13a7e94d,1,
B_c3da8ef176c7bd,1,
B_c3db53dc55e4c0,1,
B_c3db616efa0232,1,
B_c3dd7f0d19281f,1,
B_c3df9710134ccd,1,
B_c3e25632a7a7af,2,
B_c3e2e4bd4a7d52,2,
B_c3e4e49f538a94,2,
B_c3e579b8b9c4d4,1,
B_c3e5d230295fe5,1,
B_c3e6ed728ecb1d,1,
B_c3e97968ddcd4d,1,
B_c3ea60d6418cc6,1,
B_c3eaf9276a6c64,1,
B_c3ed5d99be3465,2,
B_c3f120d7bfaca9,2,
B_c3f1c68a8d5e35,4,
B_c3f4af6d7650e4,1,
B_c3f79a7afb209d,1,
B_c3fb8c12d41e46,2,
B_c3fcbfa121a787,1,
B_c3fe06bd27aee0,1,
B_c3febb6cc86c40,1,
B_c40094844ca5d0,1,
B_c402003bf7e9a5,1,
B_c40248acc1a7cd,1,
B_c403e036e961b6,2,
B_c4054ee4597f85,1,
B_c407d471b66dc6,2,
B_c407dfcf518f93,2,
B_c408131424609f,1,
B_c409f7369e7e38,8,
B_c4111c26b9e28c,1,
B_c411a24064eb40,2,
B_c4137dc0794d6e,2,
B_c41b74ef83c0a0,2,
B_c41ef8a44579df,1,
B_c41f27bc4d7749,1,
B_c42117871a1576,2,
B_c4220fc0e44233,2,
B_c424b5877124b2,1,
B_c425add9f164c8,4,
B_c42681b17cffb8,1,
B_c4319653138b86,2,
B_c4350caeee60df,2,
B_c435d52a79b3a6,1,Dapat dipinjam
B_c43607d86121f7,3,
B_c4376c188f6f2e,2,Dapat dipinjam
B_c44279798685c8,1,
B_c443c3eecb3978,2,
B_c4459bb5378ff7,2,
B_c446521a9ef460,1,
B_c44f4c4dcef63f,2,
B_c450ddcb260442,1,
B_c452885db62bbb,2,
B_c454fd3b28caa7,1,
B_c45976d2c6c7ff,1,
B_c45c5d5aa59c07,150,
B_c45c71428c6586,2,
B_c45f73afc34887,1,
B_c461450a322412,4,
B_c46256086d6a83,4,
B_c463f40c60610c,1,
B_c464679242b6ae,1,
B_c4670ebb199e4f,1,
B_c469312ca76d8b,1,
